DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TYPE_OF_CROP,DESTINATION_WINEGRAPES,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_TYPE_OF_CROP,NOTE_DESTINATION_WINEGRAPES,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FALLAND,ALL,2024,9.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FLOWNDORNA,ALL,2014,-0.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FLOWNDORNA,ALL,2015,0.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FLOWNDORNA,ALL,2016,-6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FLOWNDORNA,ALL,2017,-0.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FLOWNDORNA,ALL,2018,-4.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FLOWNDORNA,ALL,2019,-6.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FLOWNDORNA,ALL,2020,8.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FLOWNDORNA,ALL,2021,-20.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FLOWNDORNA,ALL,2022,-2.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FLOWNDORNA,ALL,2023,-17.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FLOWNDORNA,ALL,2024,-1.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAGE_TEMP,ALL,2015,2.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAGE_TEMP,ALL,2016,1.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAGE_TEMP,ALL,2017,2.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAGE_TEMP,ALL,2018,-0.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAGE_TEMP,ALL,2019,-6.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAGE_TEMP,ALL,2020,-2.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAGE_TEMP,ALL,2021,-1.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAGE_TEMP,ALL,2022,-1.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAGE_TEMP,ALL,2023,2.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAGE_TEMP,ALL,2024,11.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAIZE,ALL,2010,5.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAIZE,ALL,2011,6.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAIZE,ALL,2012,13.87,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAIZE,ALL,2013,1.16,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAIZE,ALL,2014,-2.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAIZE,ALL,2015,-17.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAIZE,ALL,2016,4.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAIZE,ALL,2017,1.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAIZE,ALL,2018,0.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAIZE,ALL,2019,-5.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAIZE,ALL,2020,-5.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAIZE,ALL,2021,-0.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAIZE,ALL,2022,2.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAIZE,ALL,2023,-3.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FORAIZE,ALL,2024,-3.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FRESUMES,ALL,2014,-0.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,FRESUMES,ALL,2015,-30.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,GRAIZE,ALL,2010,-8.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,GRAIZE,ALL,2011,9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,GRAIZE,ALL,2012,-2.18,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,GRAIZE,ALL,2013,-12.84,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,GRAIZE,ALL,2014,-8.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,GRAIZE,ALL,2015,-8.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,GRAIZE,ALL,2016,-4.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,KIDNANSAND,ALL,2011,-64.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,KIDNANSAND,ALL,2013,-37.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,KIDNANSAND,ALL,2014,5.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,KIDNANSAND,ALL,2015,-29.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,KITGAR,ALL,2018,-13.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,KITGAR,ALL,2019,10.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,KITGAR,ALL,2020,-0.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,KITGAR,ALL,2021,0.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,KITGAR,ALL,2022,-0.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,KITGAR,ALL,2023,1.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,KITGAR,ALL,2024,3.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,MAIZE,ALL,2017,0.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,MAIZE,ALL,2018,-1.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,MAIZE,ALL,2019,2.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,MAIZE,ALL,2020,-3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,MAIZE,ALL,2021,3.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,MAIZE,ALL,2022,-6.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,MAIZE,ALL,2023,-12.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,MAIZE,ALL,2024,9.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OATS,ALL,2013,-14.14,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OATS,ALL,2014,0.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OATS,ALL,2015,-10.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OATS,ALL,2016,4.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OATS,ALL,2017,4.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OATS,ALL,2018,0.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OATS,ALL,2019,3.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OATS,ALL,2020,-9.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OATS,ALL,2021,-4.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OATS,ALL,2022,-5.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OATS,ALL,2023,13,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OATS,ALL,2024,9.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTHEETEMPO,ALL,2010,3.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTHEETEMPO,ALL,2011,3.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTHEETEMPO,ALL,2012,1.93,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTHEETEMPO,ALL,2013,2.41,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTHEETEMPO,ALL,2014,0.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTHEETEMPO,ALL,2015,7.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTHEETEMPO,ALL,2016,0.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTHEETEMPO,ALL,2017,2.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTHEETEMPO,ALL,2018,-0.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTHEETEMPO,ALL,2019,-7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTHEETEMPO,ALL,2020,-1.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTHEETEMPO,ALL,2021,-2.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTHEETEMPO,ALL,2022,-2.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTHEETEMPO,ALL,2023,3.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTHESHVEGE,ALL,2014,0.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTHESHVEGE,ALL,2015,-14.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTLAND,ALL,2018,-3.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTLAND,ALL,2019,-0.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTLAND,ALL,2020,-0.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTLAND,ALL,2021,-2.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTLAND,ALL,2022,-2.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTLAND,ALL,2023,-1.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,OTLAND,ALL,2024,-6.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PCROPS,ALL,2018,1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PCROPS,ALL,2019,2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PCROPS,ALL,2020,-0.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PCROPS,ALL,2021,0.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PCROPS,ALL,2022,-0.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PCROPS,ALL,2023,-1.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PCROPS,ALL,2024,1.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PEA,ALL,2011,-76.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PEA,ALL,2013,-40.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PEA,ALL,2014,7.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PEAEAS,ALL,2015,12,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PGRAPM,ALL,2018,10.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PGRAPM,ALL,2019,-0.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PGRAPM,ALL,2020,-1.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PGRAPM,ALL,2021,-0.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PGRAPM,ALL,2022,2.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PGRAPM,ALL,2023,0.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PGRAPM,ALL,2024,9.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,POTAT,ALL,2014,0.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,POTAT,ALL,2016,-6.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,POTAT,ALL,2017,4.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,POTAT,ALL,2018,-11.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,POTAT,ALL,2019,5.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,POTAT,ALL,2020,-1.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,POTAT,ALL,2021,-4.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,POTAT,ALL,2022,-1.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,POTAT,ALL,2023,-8.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,POTAT,ALL,2024,0.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PULSEO,ALL,2013,7.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PULSEO,ALL,2014,8.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,PULSEO,ALL,2015,-31.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RAPE,ALL,2010,8.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RAPE,ALL,2011,-35.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RAPE,ALL,2012,-66.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RAPE,ALL,2014,7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RAPETR,ALL,2015,-13,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RAPETR,ALL,2016,23,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RAPETR,ALL,2017,8.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RAPETR,ALL,2018,8.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RAPETR,ALL,2019,-3.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RAPETR,ALL,2020,16.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RAPETR,ALL,2021,3.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RAPETR,ALL,2022,23.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RAPETR,ALL,2023,19.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RAPETR,ALL,2024,-5.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RICE,ALL,2014,-1.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RICE,ALL,2015,-1.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RICE,ALL,2016,-3.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RICE,ALL,2017,0.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RICE,ALL,2018,-3.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RICE,ALL,2019,-13.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RICE,ALL,2020,-11.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RICE,ALL,2021,-6.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RICE,ALL,2022,-11,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RICE,ALL,2023,8.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,RICE,ALL,2024,20.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SORGH,ALL,2014,-13.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SORGH,ALL,2015,-9.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SOYA,ALL,2010,2.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SOYA,ALL,2011,16.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SOYA,ALL,2012,-18.62,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SOYA,ALL,2013,5.22,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SOYA,ALL,2014,-3.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SOYA,ALL,2015,11.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SOYA,ALL,2016,-3.3,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SOYA,ALL,2017,15.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SOYA,ALL,2018,-2.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SOYA,ALL,2019,-15.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SOYA,ALL,2020,-4.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SOYA,ALL,2021,-7.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SOYA,ALL,2022,-0.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SOYA,ALL,2023,-16.1,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SOYA,ALL,2024,9.6,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SUNFLO,ALL,2014,-0.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SUNFLO,ALL,2015,-26.4,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SUNFLO,ALL,2016,11.2,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SUNFLO,ALL,2017,4.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SUNFLO,ALL,2018,-2.8,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SUNFLO,ALL,2019,14.7,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SUNFLO,ALL,2020,6.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SUNFLO,ALL,2021,-18.5,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SUNFLO,ALL,2022,4.9,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_10(1.0),A,ITD,SOWCROP,SUNFLO,ALL,2023,16.8,,,,,,,,,,
